Title,Rating,ReviewText
Bedeviled,0.5,Horrible all the way through. It just didn't make much sense. I mean this girl actually got scared to death by a teddy bear?  Come on!  No. Just no.
Bedeviled,0.5,I sat through the whole movie so the only person I can blame is myself.
Beer for My Horses,4.5,"Fun movie, not oscar material but not intended to be."
Beer for My Horses,0.5,Horrible.  Just horrible.
Beer for My Horses,3,Corny red neck movie
Beer for My Horses,1.5,I honestly have no idea how I sat through the whole thing.
Beer for My Horses,3.5,cute and enjoyable flick.noticeably good acting and good blasts from the police dog junior.
Beer for My Horses,0.5,"'Murica. That's it. That's my whole review. If I could condemn on behalf of human health safety I would. Side effects may include nausea, headaches, delirious feelings, depression and a general loss of faith in humanity."
Beer for My Horses,3.5,"""Beer for My Horses is an good comedy"". The performances are okay. The directing by Michael Salomon is good. The score and effects and excellent!"
Beer for My Horses,0.5,"Great movie, full of laughs and life lessons"
Beer for My Horses,4,"not bad, I actually enjoyed it"
Beer for My Horses,5,The combination of Rodney Carington and Toby Keith is truly hilarious!
Behaving Badly,3,It ends with the character up-chucking. That is how I felt after having endured the entire movie.
Behaving Badly,2.5,"Behaving Badly is not that bad, but it is also not the best film, I laughed at certain moments in the film, it's a little fun."
Behaving Badly,0.5,the worst movie i have watched in my entire life
Best Night Ever,5,Loved this movie! So much fun to watch and very unexpected!!!!  I've been sick w covid and this shit brought me up ...
Best Night Ever,0.5,"one of the craziest films I've ever seen, but it's really bad."
Best Night Ever,5,"This movie has received bad reviews, but honestly, I'm puzzled. I found particularly the scene wherein they are in the ambulance and then get kicked out are hilarious.  Seriously, there is shocking hilarious humor, pounding music, and the humor is constant.  I love this movie."
Best Night Ever,5,Hilarious!!! So funny!!
Best Night Ever,5,"So FUNNY to see all the men here giving bad reviews! Haha! Oh come on guys, what is the matter? There is no boobs? hahaha!! Grow up!! The movie is VERY FUNNY to everyone, finally!! Finally a comedy movie women can ALSO enjoy!! I really hope they make more of those, LESS sexual nudity and MORE funny nudity!! You ladies and sensible men will not regret! The movie is HILARIOUS!!!!"
Best Night Ever,2,"Well, it's the first original movie of the infamous directing team. And how did they do? Worse than all of their other movies. Their other movies, you have to be in the mood for really, really stupid, mind numbing, brain cell destroying comedy. However, this movie doesn't even have too much of that. This is a really dumbed down, lukewarm female version of the hangover. That's not to say that girls getting drunk and having fun can't be funny, look at bridesmaids, that was funny. And I'm sure bad moms will be great too, just haven't seen it yet. However, this movie does not have a lot of funny moments. Yes, the scenes with the naked old lady scores some laughs. Yes, the scene in the dumpster you can laugh at for its sheer stupidity, since any storyline just comes to a standstill for about 5 minutes. And yes, this movie does not take itself seriously, but not until after the ambulance scene. This movie should only be watched under special circumstances, basically if you watched dancer in the dark the night before or something to that degree to get it out of your head. Not only will you forget your troubles, you will be watching probably a better movie than the piece of crap dancer in the dark was."
Best Night Ever,0.5,This is seriously one of the worst films I've ever seen. The script is ridiculous and the director is just crap. One of the scenes I'll always remember is the girls hiding in a dumpster.. the camera basically focused on them for what felt like 5 mins in the dark with nothing happening.
Best Night Ever,0.5,Watch it do you wanna feel depressed that people can make films like this.
Best Night Ever,4,"I Think it Was The Best Movie By Directors Aaron Seltzer, Jason Friedberg its Bachalor party Gone Disturbingly Wrong And It's Hilarious I Don't Know Why It Got Crappy Critics Reviews I Liked The Movie And Soundtrack Was Good Too"
Best Night Ever,4,Funny comedy. If you are looking for a laugh for no reason then this is your movie. Critics can again suck it if they've mistaken this movie for intellectual one.
Beyond the Poseidon Adventure,4.5,"Not sure how they expected to get this into the country, crates and people are generally searched when it comes from luxury ships.   Why in all Irwin Allen's there's at least one massive asshole?  But the story works, the cast works and the acting is pretty good."
Beyond the Poseidon Adventure,0.5,"Nothing beats the Original Poseidon Adventure where everything is messed up when the ship turns over because it's top heavy, so I give this movie what it deserves and that's a 1/2 star."
Beyond the Poseidon Adventure,3,"this disaster movie itself is a disaster. but then again so was most 70s disaster movies, including the swarm which also has micheal caine. and the towering inferno was good, but also infuriating to watch. so how can you separate crap from regular good shit?"
Beyond the Poseidon Adventure,3,"1979:  Needless sequel to ""The Poseidon Adventure"", as treasure hunters vs. robbers meet up at the wreckage of the sunken Poseidon to plunder  the goods.  Naturally, all get trapped in the wreckage and have to find a way out.  Somehow, they find survivors still trapped in the ship.  Hence, we have a retread of the original film.  Some survive, some don't.  OK for what it is, but it feels like deja vu all over again.  Game cast, though.  Look for an early Mark Harmon appearance."
Beyond the Poseidon Adventure,1.5,"A poor rehash sequel to an average disaster film. Beyond the Poseidon Adventure is a boring disaster movie that does nothing new when compared to the last film and amazingly has even more boring cardboard cutout characters such as the rich Texan, the overprotective father, the old guy who doesn't want to make a fuss etc. How this ship was still floating after about nearly twenty explosions when combined with the first film is ridiculous. I still don't understand why the protagonists thought they couldn't go back the way they came when the antagonists easily did so. Sally Field takes the prize of being the most annoying character; saying how she was the head of this and that as some kind of comic relief at the most precarious times. I still don't understand what the audience was supposed to root for in Michael Caine; a character who was primarily interested in the treasures in the ship rather that the survivors and just happens to care about the survivors due to losing the money he was carrying with him. The only impressive thing is the production design which still holds up today. Overall, a rehashed plot with ridiculous writing and boring and cliched characters."
Black Water,1.5,It could have been better I mean it was okay they could have been a lot better and I want to watch a John Claude Van Damme movie I watch the movie cyborg or Bloodsport
Black Water,1.5,"Dolph is having a little fun while collecting his paycheck, but Van Damme is clearly bored."
Black Water,2,"Black Water has nothing that makes it memorable in time as an action movie, poor acting and very simple action scenes bury it in oblivion."
Black Water,2,I expected so much more with these two action legends attached. Neither really get a chance to shine and the story is all over the place.
Black Water,4.5,"Idk what all the other reviewer's problem was with the movie, I thought it was great. Don't expect to see a lot of Dolph Lundgren, he's not a big part. I thought Black Water was a wonderful movie. Good storyline, plenty of action, and it seemed to have an adequate budget."
Black Water,1.5,"It was a nice nod to 80's action flicks, but let's all be honest...besides John Wick, they simply don't make good action flicks anymore.  It's either unbelievable (the Rock holding a helicopter with his bare hands), or feminist (ghostbusters anyone?), or budget, like this one.   Dolph was epic as always, but for god's sake, there's no porn-star looking women that want to sleep with Jean Claude anymore, so just stop with that.  The sets were the absolute worst.  There was absolutely nothing that made me think they were on a real sub.  I mean not one thing.  I'm not being facetious when I say I could have made a more believable bridge in my garage.  Or hell, go hire Adam Savage, the guy could probably have made you a whole sub in less than a week!  Lastly, that was pretty much the worst ""captain"" I have ever seen in a movie.  The filmmaker should have gone and talked to an actual sub captain.   I appreciate the effort, at least it wasn't a huge mess of identity politics...."
Black Water,2.5,"It concerns the retrieving of some stolen flash drives, with agent Wheeler (Jean-Claude Van Damme)  being sought over and interrogated over one of them.  Black Water refers to the submarine the star is put in. It is during then Wheeler finally meets a special ops agent of Germany, Marco (Dolph Lundgren)"
Black Water,2,This movie was absolute garbage. Grew up watching these guys and enjoyed their movies but it's time to hang up certain aspects of their roles. First problem is you have 60+ year old JCVD bedding hot 20-30 somethings like back in his heyday. Not even close to realistic now. 
Black Water,2,"Lundgren probably contributed about a day's worth of shooting to the very inappropriately named Black Water. JCVD, occupying the other space on the cover, is actually a lead role in the movie though, but he hasn't been in a good movie in years so that's doesn't bode particularly well. The real problems with Black Water are less to do with the actors though (most of whom are, admittedly, bad) and more to do with the fact that that it doesn't offer a single thing that's original, or even an unoriginal thing done well. The way it is going to end up is completely transparent from the word go, and a couple of minimal-level of acceptable action sequences alongside a Dolph cameo, do nothing to change that."
Black Water,5,JCVD style. `90 never die. fun & easy. enjoy it.
Born to Be Wild,4,As a 10 year old in 1995 the final scene when the camera pans away and the gorilla ran off into the wild I ugly cried for the first time watching a movie.
Born to Be Wild,2,Forgettable version of a story told a million times before.
Born to Be Wild,5,literally best movie I have ever seen
Born to Be Wild,3.5,Good movie overall with a funny & heart-warming message for the whole family to enjoy
Born to Be Wild,3,"wrong synopsis morons. great movie from my childhood. the bond between a Young youth and gorilla is very fun, funny and touching. I highly recommend this for the family. also featuring John C McGinley with a kooky role."
Born to Be Wild,5,this is good for nothing but not the one what is the funny one which is the gorilla named katie grabbed rick's burger and rick drives off and left the others
Born to Be Wild,3,"Cliché-laden family film, elevated by a good leading performance from Will Horneff, realistic-looking gorilla, and strong message about respecting animals."
Born to Be Wild,3,"I think its ok, I like it"
Born to Be Wild,3.5,I loved this movie as a child!It was pretty funny!
Born to Be Wild,5,~~AwSuM MoViE..HaPpY & SaD MoViE~~
Breaking Point,0.5,Disappointing screenplay and predictable plot.
Breaking Point,2,"bearable, but not too interesting action movie"
Breaking Point,4,4 stars just because i was lost who and what was blackmailing who in the movie.. by the end i figured it out
Breaking Point,0.5,"Another terrible movie.  Extremely depressing and just plain stupid."
Breaking Point,2.5,"Pretty decent courtroom/crime drama with two underrated stoic actors....Tom Berenger and Armand Assante, both of whom give nice performances in their respective roles as the obvious goodie and baddie, I don't think I need to say who was who. This kind of plot and film has been done many times before and allot better than this but this is still a good film for what its worth and does give you some nice dramatic moments of emotion with tense strong scenes of violence."
Breaking Point,5,"Very good film, Tom Berenger He act from 10, Tom Berenger is great and legendary actor."
Breaking Point,2.5,Nothing special - entertaining enough... Tom Berenger what ever happened to you? Armand Assante - never quite made the big time...
Breaking Point,2,"This was a film I could have done without. With the disturbing violence and unoriginal story, you are left with a numbing cessation at the very end."
Breaking Point,2.5,"I'm tired of the blue tint movies. Having said that lets move on. A very conniving and bleak film all the way until the end which wrapped up very tidily... a bit more neatly then I liked. It was hard to like all but two of the characters and they were not the main ones. It was definitely worth a look, but it is a renter not a buyer."
Cabin Fever,0.5,"I wish I could rate this less than half a star! Absolutely horrendous acting, how are movies this bad even released haha director needs a new job I think"
Cabin Fever,0.5,"If I could give this ZERO stars, I would (RT has changed over the years). None of the Cabin Fever movies were any good, not even the first one (I don't care how ""better"" it is compared to this), but this movie...I can't think if it's worse or even just as bad as the second one (the one with the prom/dance)."
Cabin Fever,2,"While being an alright remake it lacks everything the original had- humour and lots of gore. Also YOU CAN'T REPLACE WINSTON! I'm sure this change was made as Giuseppe went dark unfortunately but still, leave him out. It is also way way to serious for a cabin fever film."
Cabin Fever,0.5,No need for a quarantine -- enthusiasm for this inert remake is not contagious.
Cabin Fever,1,"Holy shit.  By far one of the WORST remakes I've ever seen. I understand it's not a reboot, it's a remake. But fuck dude, you don't film each scene the exact same scene as the original but with shitty acting and absolute no humor at all. I'm just... I hate this. Only reason it got the 1 star treatment and not a .5 is because some of that musical score was really hair raising.... until the characters started talking again"
Caffeine,1.5,"One critics is correct, a sitcom."
Caffeine,3,"Largely unfunny and catastrophically amateurish but still slightly interesting, holding my attention to the end! "
Caffeine,1.5,Soft core porn gone wrong.
Caffeine,3,delightful bubbly comedy with lots of NRG
Caffeine,1,Don't waste your time.  Saw this for Katherine Heigl but she's not a major player.
Caffeine,5,It's like a british version of Waiting.
Caffeine,1.5,"story was very bland, acting wasn't all kinds of great, and only was good for a few laughs"
Caffeine,4.5,absolutely hilarious
Caffeine,4,"Funny, whimsical and unfolding. Clever screenplay. Surprisingly non-cheesy ending. One of the better cult movies."
Caffeine,0.5,This movie is absolutely awful. Has no direction & I would not recommend it.
Christmas Eve,4,Quirky and amusing light entertainment.
Christmas Eve,3,I perfectly fine/ok one time watch.
Christmas Eve,5,Super surprised by how much I enjoyed this movie
Christmas Eve,5,James Roday is killer in this
Christmas Eve,5,Love James Roday in this.  Psych fans should see this
Christmas Eve,5,Don't let the score fool you.  Great indie flick!
Christmas Eve,5,Great indie Christmas movie.  Surprised it is so under the radar
Christmas Eve,0.5,Just another reason for those who hate the holidays to hate the holidays.
Christmas Eve,5,What a great film full of the true spirit of Christmas!
Christmas Eve,4,"Loved this intertwining stories of people stuck in elevators on Christmas Eve. The critics are nuts, this is a really heartwarming movie that was very enjoyable to watch."
Cold Blood,2,"While it has an always capable performance by Jean Reno (Le Chef, The Day of the Crows) it's a very boring and generic Thriller that isn't worth your time"
Cold Blood,2.5,"Minha opinião: Um filme policial, meio suspense. Onde Jean é um assassino profissional, onde ele pega um trabalho para matar um empresário. E assim que ele termina o trabalho vai o meio da neve, onde judas perdeu as botas. A filha se levanta para vingar morte do pai. Descobre onde esta Jean, porém antes de chegar ao local, ela se acidenta. Jean sem saber quem é ela, ele salva a vida dela. Nisso um outro assassino vai para mata-lo. Mas o tempo ruim de tempestade de neve agrava todo o processo. Até que ela tenta mata-lo, mas ele sai vivo e descobre toda a trama dela. Ele manda ela embora, mas os lobos a ataca e jean a salva mas leva o tiro e morrrrr.                                     "
Cold Blood,0.5,"Waste of time. No story, no point."
Cold Blood,1,Total a waste of time.
Cold Blood,2.5,Lots of dramatic pieces leading up to a letdown.
Cold Blood,3,"Not too bad. The stuff between Henry and Melody played out really well and I enjoyed their interaction, just didn't like all the other stuff where they were been tracked down. It just spoilt the flow of the story for me."
Cold Blood,1.5,"The only good thing about this movie is the scenery.  Other than that, I cannot recommend it.  The plot didn't make any sense.  And the acting, other than from Reno, was very poor.  And while the locations were beautiful (and as others have stated), why pretend that the movie takes place in the US when it is obvious that is not?"
Cold Blood,0.5,This movie was actually very broing. You don't realise it at first because it has elements of a psycholigcal thriller and that is good enough for the first 50 minutes. However the movie is pitched as having action elements and the story would have you beleive that also. There are 2 pictures of guns on the front cover.....you would be lucky if there is a single shot fired in this movie. You don't realise that until the end and then you realise how boring this movie was.
Cold Blood,1.5,"I try to understand the connection between all the characters but I can't. Even when the credit rolls end, I am still puzzled."
Cold Blood,1.5,"Not so much bad as it was just a complete waste of time. And I don't mean just mine. Essentially, nothing that happens matters."
Cover,4,"Excellent movie, surprise ending"
Cover,2.5,This film held my interest. I was definitely surprised about the husband. Aunjanue Ellis is a fine actress. Great cast.
Cover,5,"This movie is no joke, loved it"
Cover,5,Leon gave an all-star performance
Cover,5,FBF please ex specially women please this is no jock I love you all and you know I can't hold nothing in u know I don't like 2 hide who I am
Cover,5,Love it. no way to know what was coming.  Love it
Cover,3.5,I am mad about the ending. I would have liked to know their status at the end.
Cover,3.5,About a six-hanky movie for me; very touching!
Cover,2.5,Good movie. I watched it because Leon was in it. He did not disappoint.
Cover,3.5,"An  unexpectedly good drama about family, marriage and murder.  Directed by the underrated Bill Duke."
Dark Crimes,5,"Thoughtful, intelligent, horrifying. Jim Carrey is amazing in this performance. It made me think of Ingmar Bergman movies."
Dark Crimes,2,Sonic lord king lord evil lord of lord lord
Dark Crimes,2.5,One of the most unfairly dismissed films in the history of unfair dismissal. 'Dark Crimes' is an excessively well-shot exercise in atmosphere and other European thriller isms. The screenwriter really could have put more effort into the correlating drama between the character's personal lives and the crimes being investigated.
Dark Crimes,5,"At first, I had to do a double take when I realized it was Jim Carrey. He is the total opposite of what people expect of him. This is a very good crime movie. I rather enjoyed it. I watch a lot of foriegn films abd series. I think Tadek can have his own series. I love crime shows. Everyone should give this movie a view at least once."
Dark Crimes,1,The only way to enjoy this film is to have a shot every time Jim Carrey opens and closes a door. You will be smashed within five minutes and won't be able to see within ten. Which is good cause this film is not worth seeing.
Dark Crimes,1,"I could call it a trainwreck but this was nowhere near as exciting as a trainwreck.  Painstakingly slow like molasses and bland like plain uncooked oatmeal, with moments of perversion sprinkled throughout.  It's biggest positive is that it is captivating and it is only 90 minutes long and by the time I checked there was only around 20 minutes."
Dark Crimes,0.5,This is the worst movie I have ever seen. You can't follow the plot. You don't care about the characters. You just want this to be over and end.
Dark Crimes,5,"First, ignore all reviews that bemoan Jim Carrey not succumbing to typecasting to play another idiot-satisfying-level comedian role (""The Mask"" being Carryey's notable exception, with an instant-classic comedic portrayal including superb physical acting)."
Dark Crimes,3,"It is well shot and Carrey is very different in the film, almost emotionless."
Dark Crimes,0.5,I was blown away that this movie had Jim Carrey in it and was downright awful. I felt like somebody who had never written before took over the script. I genuinely want to know what moron butchered this so that they never work in Hollywood again.
Dark Tide,5,"I quite obviously hold the minority opinion here, but Dark Tide delivers on all its promises for a shark thriller. While it may not be your pick if you're looking for loads of blood, gore, and carnage, Dark Tide is packed full of gorgeous visuals and an interesting plot. I won't give you the windows to wall synopsis here (that's available on google), but the gist of it is marine biologist/shark expert Kate is dealing with some pretty heavy guilt surrounding the death of her colleague and friend and ends up pushing her limits by taking an ill-fated trip to Shark Alley. I would've loved to see more discussion of trauma at the beginning of the film when we're learning about Kate, but that's just me! Something else to note is that a good chunk of the movie is filmed at night, meaning the screen is quite dark, limiting visibility. Dark Tide isn't going to be your cup of tea if you just want a short, entertaining cult shark film with all the cheap CGI and gore, but if you find sharks just super fascinating and would be satisfied to see lots of clips of them swimming around (super majesticly in my opinion) with Kate and the other characters, then look no further! I really liked it, but you'll just have to watch for yourself to find out if you do too."
Dark Tide,0.5,Poor acting and an even poorer plot!  Tries to be clever by using footage of real sharks but the real sharks are the only thing to get any pass marks in this film.
Dark Tide,4,"I love shark films and this one does a nice job of showing them in their natural habitat as well as what they're capable of. I've watched horror films my whole life and it's ONLY shark films that have ever given me the heebie-jeebies. The dangerous situation Berry's character puts the other characters into is unprofessional and unforgivable, and yet it's never addressed - I hate that in films."
Dark Tide,1,"Dear God this is a boring and depressing movie! In all honesty I didn't even watch the last twenty minutes because I couldn't take it one more minute, even after watching most of it and that meaning I wouldn't know what happened. At that point I couldn't have cared less if they all got eaten by sharks, I really didn't care. I just needed it to stop. It is surprising to me that Halle Berry would be in such an awful film but here we are and man is it awful!!"
Dark Tide,0.5,"I don't usually write bad reviews, but this movie has GOT to be an exception! This is perhaps one of the worse movies I have ever seen in my life! The acting on this movie made me want to rip out my eyeballs, slather them with STEAK sauce and EAT THEM JUST so I can never see this movie again! This movie is AWFUL! I don't say that lightly either! I love Halle Berry, but I don't EVER want to see her in something like this again! The plot was dumb! The effects were OK! The acting was AWFUL! AWFUL! AWFUL! Did anyone preview this before it was released? Did ANY executive actually think it was good? What was the director thinking? This movie was so bad that I can't even believe that someone edited this and said ""YEAH! We have a hit!"". NO! This movie literally has NO direction! It is like watching someone go to the bathroom. I am watching this on YouTube. I think it is even too bad for YouTube! It isn't a B move. It isn't even a D movie! It is a Z MINUS movie! The ONE funny thing is watching Olivier Martinez be himself - a hothead ready to fight! Other than that, if someone ever made me watch this movie again, I would KILL them and I don't even mind saying that out loud! Thank god I am doing stuff while I am watching this! If I went to a theater, I would be REAL PISSED!"
Dark Tide,4,"Shark movie fans will love this. With decent cinematography and real footage, it delivers exactly what you would expect - a solid, easy to watch shark thriller with the added bonus of Halle Berry playing the lead."
Dark Tide,5,Before the Meg there was Dark Tide! Great action thriller and SHARKS!
Dark Tide,4,"I actually didn't think this movie was bad. I thought it was a solidly-good shark thriller, with a lot of real grit and a lot of impressive real, on-location footage with the sharks. Halle and the other cast, particularly Olivier and Luke Tyler, do a great job! I've watched it several times! Good music, scenery, cinematography, pacing--not bad at all. :)"
Dark Tide,0.5,0 stars isn't an option
Dark Tide,0.5,"This movie pissed me off more then a dozen times. One, sharks do  attack sometimes. Keyword sometimes, they DO NOT FUCKING ATTACK and come back to finish the job. I hate Hollywood for demonizing sharks and making them look like evil fish that just love human flesh. It is literally a fact that after an attack the shark never re-applies itself to finish the job. In the finale scenes where tommy gets his legs eaten and the dad is taken out of the water, in those weather conditions is absolutely absurd, and outright ridiculous! I have personally gone swimming with sharks. Not a great white, but many different breeds of sharks. This is utterly sickening and is upsetting, to a point where Hollywood should be completely shut down in the department of shark movies. This was so beyond what's realistic. They make these sharks out to be like some scyfy human flesh crazed  killing machine. I felt as though the acting was  goodd, had a good story line but was not thought or accurate at all when it comes to sharks. Overall I don't even give this one star due to the sheer shit respect the director and producer have for sharks."
Darkness Rising,0.5,"The story is confusing and the acting is campy and really bad.  I think the f-bomb was dropped at least 1,000 times and totally without benefit.  Not worth the time to watch. You've been warned..."
Darkness Rising,5,Indie movie that have a Legend storie and a visual better than 80% of greats horror movies at least
Darkness Rising,0.5,It sucked.  Beginning scene and ending scene was never tied in to the central theme.
Darkness Rising,0.5,"Fucking sucks... no wonder why they made $12,000 "
Darkness Rising,1.5,"The single greatest evidence that, yes, you can indeed overact in films in 2019. One minor noise, everyone lashes out and loses their minds. The CGI is abundently fresh-out-of-college style editing."
Darkness Rising,3,"A 3 bc my interest was held until the end, hoping to get answers and understanding... but I didn't."
Darkness Rising,5,"Never trust the critics, I read a lot of those who gave The Last Jedi a 91% score, this is a typical popcorn movie, it's fun to watch. The actors in my opinion did a pretty decent job and even if it's not an Scorcese movie it fulfilled my expectations."
Darkness Rising,3.5,"Really enjoyed this one. The effects were great, the backstory was intriguing, and the ending was surprising."
Darkness Rising,2,The ending kind of saves it. Pretty mediocre acting and slow story line. 
Darkness Rising,2,"For a horror movie made in 2017, this movie could have been so much better... I am severely disappointed."
Days and Nights,1.5,"A peculiar, unfamiliar drama that lacks every aspect of a good movie."
Days and Nights,2,"Gloomy and tragic throughout. A few warmer moments shine through, but overall a pretty dark flick."
Days and Nights,1.5,Bit of a strange movie. Very hard to follow.
Days and Nights,2,"A family unites at a country house, and old wounds open as the patriarch confronts his failing health."
Days and Nights,4,"It starts slowly than it gets better and better, with some special moments, but it loses something just at the end. Anyway I enjoyed it a lot."
Days and Nights,2.5,All the actors did a great job but the story line was tough on this gal who was looking for a light weight movie on a Sat night!
Days and Nights,2.5,"Superb cast and beautifully shot. Unfortunately, it feels experimental (at best)."
Days and Nights,5,"Days and Nights is an amazing and captivating film. It's definitely worth the watch. The mix of tragedy and heart wearing comedy blend perfectly throughout the whole hour and a half. I look forward to watching this movie many more times. Christian Camargo is a talented writer, director, and actor. And it really shows in this film!"
Days and Nights,5,"A true work of art which we enjoyed from beginning to end. Hauntingly gorgeous music, acting and cinematography.  Our glasses are raised to Chekhov for providing the inspiration and to a fearless cast which triumphs all the way."
Days and Nights,1,"I absolutely HATED this movie. It made me so annoyed I wanted to punch the screen. Have never been so annoyed by the insipidness of a movie in my life... how could someone turn Chekov into such pointless, mindless crap about people who think they are so important and deep but have the depth or wet tissue paper"
Dead Man's Curve,5,this movie is INSANE ohmygod please watch it lmao
Dead Man's Curve,3.5,"A good cast and interesting plot make for an entertaining watch. It's not winning any academy awards, but I found it fun and enjoyable."
Dead Man's Curve,4,"I love this movie, I now, the end is a little bit confused, but Matthew Lillard shine in this movie"
Dead Man's Curve,4,"Overall, I like this movie more than most people. There's something about this film that I've always loved, and it actually impacted me in a big way. To this day I would class this film a proud guilty pleasure within my film collection. Over the top acting and consistent twists and turns are all fun to me. As far as plot, for 1998 this was something different and something fresh and I had never seen any film like it. Considering this was a directional debut, there were also many creative choices which still bring a smile to my face until the credits roll.  8.4/10 - Walkden Entertainment"
Dead Man's Curve,4,"A pretty solid film from first time writer/director Dan Rosen. 90's nostalgia certainly adds some charm to this film, as does a reliably quirky performance by Matthew Lillard. The plot gets a bit muddled, but there is some interesting camerawork, and some great monologue delivery, again aided by Lillard's unique touch. If you're a fan of 90's teen movies, this one is a fun, dark addition to the genre."
Dead Man's Curve,3.5,"The Curve is a slick and smart college thriller with a clever, plot twist-filled narrative and features a great young cast including Michael Vartan, Keri Russell and terrific performance from Matthew Lillard."
Dead Man's Curve,1.5,"Oh boy.  I don't remember this being this bad... Cool story, basically being a thriller version of Dead Man on Campus, but horrible acting and dialog and the most despicable characters makes this almost unbearable."
Dead Man's Curve,5,saw it when it came out in 1998 i've been trying yo see it again can't find anywhere.
Dead Man's Curve,3,"This thriller had me really enjoying it - if you can get past the silly premise, the set up of the crime and the initial twist was fairly gripping. The acting is above average, and I always enjoy seeing Dana Delaney in a movie regardless of how big the role. After building up a good head of steam, all heck broke loose at the end and what seemed to be a well crafted story veered into absurdity. Good enough to watch, but not as good as it could have been."
Dead Man's Curve,3,"I've seen better but I've seen worse.  It's one of those fun scary movies.  Could just be my infatuation with Matthew Lillard too! Either way, I'm not sorry I saw it.  So, if your bored, give it a chance."
Death of a Nation,0.5,Another attempt to divide this country even more... how sad. :(
Death of a Nation,5,So good! Dinesh gives us all a different perspective of Politics and that to me is priceless
Death of a Nation,1,I'm convinced that any documentaries that this pardoned criminal makes is pure fantasy
Death of a Nation,0.5,"I want to say that you can't make this up, but D'Souza obviously did. I'm not sure at what point Dinesh lost complete touch with reality and began peddling myth as truth, but this isn't simply preaching to the choir it's preaching to the in(s)ane."
Death of a Nation,4,About FREEDOM
Death of a Nation,5,"It's obviously a right leaning documentary, but it was refreshing to see the other point of view for once, even if i don't agree with it."
Death of a Nation,0.5,"Inaccurate propaganda, plain and simple. Doesn't even attempt to present itself as any level of coherent."
Death of a Nation,5,Phenomenal movie!! Death of a Nation is absolutely worth the purchase to rent. I enjoyed the way the story flowed. I ended up purchasing three other D'Souza films and bindged them in a weekend.
Death of a Nation,5,"Another excellent film by Dinesh. It is self-evident the disdain the left has for its own history and subsequent analogous standing in current American social behavior, dialogue, and politics as outlined in this film and as definitively illustrated by the 0% approval rating from leftist critics on here. As put forth in the film, the left as conveniently and mendaciously inverted, subverted, and revised American political history, suppressing its reprehensible culpability while simultaneously attempting to smear an opposing political party, along with its supporters, with the very evils they themselves are guilty of."
Death of a Nation,5,I have never seen more clearcut evidence of a partisan rating site claiming to be objective.
Delirium,2.5,"Tom's been in a mental institution, and when's he's released to his haunted family home, things begin to come out about the family history.  Daddy had mom captive in the basement and big brother's a killer.  But, mixed with mental issues and 'needing his pills' - you're not really sure what's reality or what is in his head."
Delirium,5,"Wow. I went into this movie expecting little and boy was I pleasantly surprised. I don't know how I never knew this movie existed until now but this is a great movie. It's so good compared to most of the trash that comes out. Why are so many other Blumhouse movies marketed and receive so much fanfare but I heard nothing about this movie?! Forget the Annabelle movies, why wasn't this marketed to all hell?! This is the best Blumhouse movie I've seen so far. It's not perfect but it's a great movie."
Delirium,4,"Contrary to many of the reviews left, Delirium brought a huge turn of events in a thriller-packed movie. A twist on many other recent horror-thrillers that keeps audiences on their toes and constantly has us at the edge of our seats. Quite refreshing to see a director taking a different approach to scaring its viewers."
Delirium,3,"As a horror fan I cannot resist seeing a film with a 0% fresh rating from the critics. Is it possible for a film to be that bad? Yes, but not this one. It's worth at least 50-60% -- it's not a great film and to be fair, I'm not a fan of the ""found footage"" genre, in part because it's so impossible to create the whole narrative with the characters filming everything so they have to cut to conventional shots and then back to the ""found footage"" but that's not the worst thing in this film. The sequence that bores me the most is the ""walking slowly in the dark"" thing which happens to often and goes on too long in horror films and this film is little else bit that. Other that that, it's not a bad gag, that characters are just unlikable enough (basically young jerks punking each other constantly) to make sense in the film's world. Definitely not a 0% movie and if you're a fan of ""found footage"" you'll probably like this a lot."
Delirium,3.5,Another example of trusting audience reviews over critics.  I enjoyed this movie a lot.  Effective scares and believable characters.  And a great twist. Worth a watch.
Delirium,0.5,"Why even bother making this movie. Story is bad, acting is bad, direction for it is bad. There's not a single thing this movie does to keep the watcher interested in it."
Delirium,3.5,"This is a pretty solid psychological thriller. Topher Grace does a decent enough job in the role, and the movie keeps you guessing throughout. The twist at the end comes out of nowhere, but it's still believable and it makes sense. It has its issues, but a 0% is a bit harsh"
Delirium,2,"Contained in every way. Topher never seems believable as a tortured soul or in a serious role for that matter. And Patricia Clarkson has morphed into a butch cop typecast who has no reason to exist in this world other than to provide pacing. This film is a head scratcher, not because it has depth to it, but rather why did this get made."
Delirium,5,I haven't even looked at the other reviews because I didn't want them to taint my experience. I loved this movie. It was different from everything that's been released lately and it's worth watching.
Delirium,5,The critics really miss the mark on this one. 
Dogging: A Love Story,3.5,"This is never going to get  a big audience and it does seem absolutely barking mad it ever got made... but having said that it has some genuinely moving, funny and crude moments."
Dogging: A Love Story,0.5,"Very, very silly, gratuitous and sordid.  If it was meant to be a comedy, it wasn't funny."
Dogging: A Love Story,2,Not as unique as Sleeping Dogs Lie but a unique romantic comedy.A couple times I just wanted to turn it off because it got boring in parts but I just could not do it ( I wonder why....) I think it's worth watching at least once but not more then once
